Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.996,0.02,Relaxed Comparison,crf
Persona Recall,1.0,0.0,Relaxed Comparison,crf
Persona F-Measure,0.998,0.01,Relaxed Comparison,crf
Entity Precision,0.785,0.119,Relaxed Comparison,crf
Entity Recall,0.705,0.159,Relaxed Comparison,crf
Entity F-Measure,0.735,0.13,Relaxed Comparison,crf
Action Precision,0.938,0.072,Relaxed Comparison,crf
Action Recall,0.924,0.093,Relaxed Comparison,crf
Action F-Measure,0.927,0.064,Relaxed Comparison,crf
