Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.991,0.02,Relaxed Comparison,crf
Persona Recall,0.998,0.011,Relaxed Comparison,crf
Persona F-Measure,0.994,0.014,Relaxed Comparison,crf
Entity Precision,0.809,0.052,Relaxed Comparison,crf
Entity Recall,0.802,0.081,Relaxed Comparison,crf
Entity F-Measure,0.805,0.066,Relaxed Comparison,crf
Action Precision,0.862,0.085,Relaxed Comparison,crf
Action Recall,0.851,0.066,Relaxed Comparison,crf
Action F-Measure,0.855,0.065,Relaxed Comparison,crf
