Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.32142857142857145,0.10714285714285714,0.6785714285714286,0.32142857142857145,0.031914893617021274,0.3114754098360656,0.32142857142857145,0.04918032786885245,0.42696629213483145
0.29411764705882354,0.47058823529411764,1.0,0.29411764705882354,0.1111111111111111,0.37777777777777777,0.29411764705882354,0.1797752808988764,0.5483870967741935
1.0,0.26666666666666666,1.0,1.0,0.07692307692307693,0.375,1.0,0.11940298507462686,0.5454545454545454
0.125,0.375,0.875,0.125,0.0821917808219178,0.3888888888888889,0.125,0.1348314606741573,0.5384615384615385
0.8,0.15,0.9,0.8,0.03296703296703297,0.3333333333333333,0.8000000000000002,0.05405405405405406,0.48648648648648646
0.1724137931034483,0.4827586206896552,0.9655172413793104,0.1724137931034483,0.12727272727272726,0.42424242424242425,0.1724137931034483,0.2014388489208633,0.5894736842105264
0.22727272727272727,0.36363636363636365,0.9090909090909091,0.22727272727272727,0.11940298507462686,0.37735849056603776,0.22727272727272727,0.1797752808988764,0.5333333333333334
0.125,0.625,0.9375,0.125,0.20408163265306123,0.4838709677419355,0.125,0.3076923076923077,0.6382978723404255
1.0,0.5625,0.9375,1.0,0.16363636363636364,0.3409090909090909,1.0,0.2535211267605634,0.5
0.95,0.3,0.85,0.95,0.08450704225352113,0.3269230769230769,0.9500000000000001,0.13186813186813187,0.4722222222222222
0.3157894736842105,0.42105263157894735,0.9473684210526315,0.3157894736842105,0.0975609756097561,0.4864864864864865,0.3157894736842105,0.15841584158415842,0.6428571428571428
0.9032258064516129,0.5161290322580645,0.9032258064516129,0.9032258064516129,0.13333333333333333,0.36363636363636365,0.9032258064516129,0.21192052980132453,0.5185185185185185
1.0,0.6341463414634146,0.9512195121951219,1.0,0.20967741935483872,0.45348837209302323,1.0,0.3151515151515151,0.6141732283464567
0.9523809523809523,0.38095238095238093,0.7619047619047619,0.9523809523809523,0.07766990291262135,0.2857142857142857,0.9523809523809523,0.12903225806451613,0.41558441558441556
0.52,0.36,0.92,0.52,0.09375,0.3108108108108108,0.52,0.1487603305785124,0.46464646464646464
0.8823529411764706,0.23529411764705882,0.9411764705882353,0.8823529411764706,0.09523809523809523,0.6153846153846154,0.8823529411764706,0.13559322033898302,0.744186046511628
0.5625,0.625,1.0,0.5625,0.14285714285714285,0.4,0.5625,0.23255813953488372,0.5714285714285715
0.26666666666666666,0.36666666666666664,1.0,0.26666666666666666,0.10091743119266056,0.8108108108108109,0.26666666666666666,0.15827338129496404,0.8955223880597014
0.9666666666666667,0.36666666666666664,0.9,0.9666666666666667,0.10784313725490197,0.43548387096774194,0.9666666666666667,0.16666666666666666,0.5869565217391305
0.3235294117647059,0.5588235294117647,0.8529411764705882,0.3235294117647059,0.09947643979057591,0.30526315789473685,0.3235294117647059,0.1688888888888889,0.4496124031007752
0.5,0.3888888888888889,0.8888888888888888,0.5,0.12727272727272726,0.4444444444444444,0.5,0.19178082191780818,0.5925925925925926
