Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.9836065573770492,0.847457627118644,0.7547169811320755,1.0,0.5291005291005291,0.6299212598425197,0.9917355371900827,0.6514657980456026,0.6866952789699572
0.9821428571428571,0.8580645161290322,0.8899082568807339,1.0,0.5708154506437768,0.6689655172413793,0.9909909909909909,0.6855670103092782,0.7637795275590551
0.9183673469387755,0.7884615384615384,0.717391304347826,0.9375,0.5,0.5689655172413793,0.9278350515463918,0.6119402985074627,0.6346153846153846
0.9811320754716981,0.8098591549295775,0.6633663366336634,1.0,0.5,0.5447154471544715,0.9904761904761905,0.6182795698924731,0.5982142857142858
1.0,0.8902439024390244,0.8333333333333334,1.0,0.4591194968553459,0.5434782608695652,1.0,0.6058091286307055,0.6578947368421053
0.9891304347826086,0.7715736040609137,0.7885714285714286,1.0,0.4418604651162791,0.6571428571428571,0.994535519125683,0.5619223659889094,0.7168831168831169
0.9714285714285714,0.8518518518518519,0.8402777777777778,1.0,0.539906103286385,0.7515527950310559,0.9855072463768115,0.6609195402298851,0.7934426229508197
0.8305084745762712,0.8279569892473119,0.8289473684210527,1.0,0.4935897435897436,0.6494845360824743,0.9074074074074074,0.6184738955823293,0.7283236994219654
1.0,0.7676767676767676,0.7653061224489796,1.0,0.3619047619047619,0.5136986301369864,1.0,0.49190938511326865,0.6147540983606556
0.9848484848484849,0.828125,0.7923076923076923,1.0,0.462882096069869,0.5988372093023255,0.9923664122137404,0.5938375350140057,0.6821192052980132
0.9833333333333333,0.8513513513513513,0.7033898305084746,1.0,0.525,0.6974789915966386,0.9915966386554621,0.6494845360824744,0.7004219409282699
0.9607843137254902,0.8711111111111111,0.7300613496932515,1.0,0.6030769230769231,0.5920398009950248,0.98,0.7127272727272729,0.6538461538461537
0.9923076923076923,0.9136363636363637,0.7039106145251397,1.0,0.556786703601108,0.5060240963855421,0.9961389961389961,0.6919104991394148,0.5887850467289719
0.8472222222222222,0.8152173913043478,0.7709923664122137,0.8970588235294118,0.5,0.5459459459459459,0.8714285714285713,0.6198347107438017,0.6392405063291139
0.975,0.7959183673469388,0.8636363636363636,1.0,0.5016077170418006,0.6972477064220184,0.9873417721518987,0.6153846153846153,0.7715736040609138
1.0,0.8736842105263158,0.9402985074626866,1.0,0.7094017094017094,0.875,1.0,0.7830188679245282,0.9064748201438849
0.9622641509433962,0.8540145985401459,0.7549019607843137,0.9807692307692307,0.5294117647058824,0.6111111111111112,0.9714285714285713,0.653631284916201,0.6754385964912281
0.9540229885057471,0.907103825136612,0.7899159663865546,1.0,0.5372168284789643,0.831858407079646,0.976470588235294,0.6747967479674797,0.8103448275862069
0.9333333333333333,0.8205128205128205,0.7514450867052023,1.0,0.5211726384364821,0.65,0.9655172413793104,0.6374501992031872,0.6970509383378015
0.9401709401709402,0.7980456026058632,0.6352459016393442,0.9821428571428571,0.42387543252595156,0.5254237288135594,0.9606986899563319,0.5536723163841808,0.575139146567718
1.0,0.8738738738738738,0.8043478260869565,1.0,0.5418994413407822,0.74,1.0,0.6689655172413793,0.7708333333333333
