Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.991,0.02,Inclusion Comparison,crf
Persona Recall,0.998,0.011,Inclusion Comparison,crf
Persona F-Measure,0.994,0.014,Inclusion Comparison,crf
Entity Precision,0.751,0.056,Inclusion Comparison,crf
Entity Recall,0.744,0.081,Inclusion Comparison,crf
Entity F-Measure,0.747,0.068,Inclusion Comparison,crf
Action Precision,0.81,0.107,Inclusion Comparison,crf
Action Recall,0.799,0.089,Inclusion Comparison,crf
Action F-Measure,0.803,0.092,Inclusion Comparison,crf
