Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.565,0.329,Inclusion Comparison,visual_narrator
Persona Recall,0.565,0.329,Inclusion Comparison,visual_narrator
Persona F-Measure,0.565,0.329,Inclusion Comparison,visual_narrator
Entity Precision,0.433,0.108,Inclusion Comparison,visual_narrator
Entity Recall,0.119,0.033,Inclusion Comparison,visual_narrator
Entity F-Measure,0.186,0.048,Inclusion Comparison,visual_narrator
Action Precision,0.918,0.052,Inclusion Comparison,visual_narrator
Action Recall,0.423,0.108,Inclusion Comparison,visual_narrator
Action F-Measure,0.574,0.1,Inclusion Comparison,visual_narrator
