Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
1.0,0.8,0.8412698412698413,1.0,0.7659574468085106,0.8688524590163934,1.0,0.7826086956521738,0.8548387096774194
1.0,0.9130434782608695,0.9777777777777777,1.0,0.875,0.9777777777777777,1.0,0.8936170212765957,0.9777777777777777
0.9375,0.7962962962962963,0.8857142857142857,1.0,0.8269230769230769,0.775,0.967741935483871,0.8113207547169811,0.8266666666666667
1.0,0.7916666666666666,0.8,1.0,0.7808219178082192,0.8888888888888888,1.0,0.7862068965517242,0.8421052631578948
0.95,0.8829787234042553,0.6666666666666666,0.95,0.9120879120879121,0.7407407407407407,0.9500000000000001,0.8972972972972972,0.7017543859649122
0.9666666666666667,0.8347826086956521,0.7916666666666666,1.0,0.8727272727272727,0.8636363636363636,0.983050847457627,0.8533333333333333,0.8260869565217391
1.0,0.765625,0.8653846153846154,1.0,0.7313432835820896,0.8490566037735849,1.0,0.748091603053435,0.8571428571428571
1.0,0.6829268292682927,0.8333333333333334,1.0,0.5714285714285714,0.8064516129032258,1.0,0.6222222222222223,0.819672131147541
1.0,0.7843137254901961,0.7804878048780488,1.0,0.7272727272727273,0.7272727272727273,1.0,0.7547169811320754,0.7529411764705882
0.9523809523809523,0.7794117647058824,0.7213114754098361,1.0,0.7464788732394366,0.8461538461538461,0.975609756097561,0.762589928057554,0.7787610619469026
1.0,0.8354430379746836,0.8205128205128205,1.0,0.8048780487804879,0.8648648648648649,1.0,0.8198757763975155,0.8421052631578947
1.0,0.8048780487804879,0.9142857142857143,1.0,0.825,0.8311688311688312,1.0,0.8148148148148149,0.8707482993197279
1.0,0.8503937007874016,0.9125,1.0,0.8709677419354839,0.8488372093023255,1.0,0.8605577689243028,0.8795180722891567
1.0,0.77,0.8103448275862069,1.0,0.7475728155339806,0.8392857142857143,1.0,0.7586206896551724,0.8245614035087718
1.0,0.7938144329896907,0.8783783783783784,1.0,0.8020833333333334,0.8783783783783784,1.0,0.7979274611398963,0.8783783783783784
1.0,0.8,1.0,1.0,0.7619047619047619,0.8461538461538461,1.0,0.7804878048780488,0.9166666666666666
1.0,0.84,0.8823529411764706,1.0,0.9,0.75,1.0,0.8689655172413793,0.8108108108108107
1.0,0.9107142857142857,0.9714285714285714,1.0,0.9357798165137615,0.918918918918919,1.0,0.9230769230769231,0.9444444444444445
1.0,0.8076923076923077,0.90625,1.0,0.8235294117647058,0.9354838709677419,1.0,0.8155339805825242,0.9206349206349206
1.0,0.7938144329896907,0.8737864077669902,1.0,0.806282722513089,0.9473684210526315,1.0,0.7999999999999999,0.909090909090909
1.0,0.7592592592592593,0.96875,1.0,0.7454545454545455,0.8611111111111112,1.0,0.7522935779816514,0.911764705882353
