Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
1.0,0.21153846153846154,0.4722222222222222,1.0,0.5789473684210527,0.8947368421052632,1.0,0.30985915492957744,0.6181818181818182
1.0,0.21951219512195122,0.4,1.0,0.8181818181818182,0.9090909090909091,1.0,0.34615384615384615,0.5555555555555556
1.0,0.35714285714285715,0.4782608695652174,1.0,1.0,1.0,1.0,0.5263157894736842,0.6470588235294118
1.0,0.34146341463414637,0.2916666666666667,1.0,0.9333333333333333,0.5833333333333334,1.0,0.5,0.38888888888888895
1.0,0.24489795918367346,0.41935483870967744,1.0,0.8571428571428571,0.9285714285714286,1.0,0.38095238095238093,0.5777777777777778
1.0,0.3333333333333333,0.5,1.0,0.7391304347826086,0.9473684210526315,1.0,0.4594594594594595,0.6545454545454545
1.0,0.34210526315789475,0.4375,1.0,0.8666666666666667,1.0,1.0,0.4905660377358491,0.6086956521739131
1.0,0.25,0.5555555555555556,1.0,0.7272727272727273,0.9090909090909091,1.0,0.37209302325581395,0.6896551724137931
1.0,0.2962962962962963,0.42105263157894735,1.0,0.8,0.7272727272727273,1.0,0.43243243243243246,0.5333333333333333
1.0,0.24324324324324326,0.4482758620689655,1.0,0.6923076923076923,1.0,1.0,0.36000000000000004,0.6190476190476191
1.0,0.1590909090909091,0.375,1.0,0.5384615384615384,0.9230769230769231,1.0,0.2456140350877193,0.5333333333333333
1.0,0.2608695652173913,0.32,1.0,0.9,0.7619047619047619,1.0,0.40449438202247195,0.4507042253521127
1.0,0.352112676056338,0.5,1.0,0.9259259259259259,0.8148148148148148,1.0,0.510204081632653,0.6197183098591549
0.8461538461538461,0.2558139534883721,0.4411764705882353,0.8461538461538461,0.7333333333333333,1.0,0.8461538461538461,0.3793103448275862,0.6122448979591837
1.0,0.19607843137254902,0.4,1.0,0.5882352941176471,1.0,1.0,0.29411764705882354,0.5714285714285715
1.0,0.45454545454545453,0.8947368421052632,1.0,0.8333333333333334,1.0,1.0,0.5882352941176471,0.9444444444444444
1.0,0.2564102564102564,0.5454545454545454,1.0,1.0,1.0,1.0,0.4081632653061224,0.7058823529411764
1.0,0.2857142857142857,0.84,1.0,0.8,1.0,1.0,0.4210526315789473,0.9130434782608696
1.0,0.3559322033898305,0.4878048780487805,1.0,0.9130434782608695,1.0,1.0,0.5121951219512195,0.6557377049180327
0.9565217391304348,0.19767441860465115,0.36666666666666664,1.0,0.7083333333333334,0.9166666666666666,0.9777777777777777,0.3090909090909091,0.5238095238095238
1.0,0.2413793103448276,0.7142857142857143,1.0,0.5384615384615384,1.0,1.0,0.3333333333333333,0.8333333333333333
