Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.855,0.182,Strict Comparison,ecmfa_vn
Persona Recall,0.861,0.184,Strict Comparison,ecmfa_vn
Persona F-Measure,0.858,0.183,Strict Comparison,ecmfa_vn
Entity Precision,0.48,0.111,Strict Comparison,ecmfa_vn
Entity Recall,0.301,0.116,Strict Comparison,ecmfa_vn
Entity F-Measure,0.363,0.107,Strict Comparison,ecmfa_vn
Action Precision,0.085,0.065,Strict Comparison,ecmfa_vn
Action Recall,0.063,0.047,Strict Comparison,ecmfa_vn
Action F-Measure,0.07,0.048,Strict Comparison,ecmfa_vn
