Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.568,0.33,Relaxed Comparison,visual_narrator
Persona Recall,0.568,0.33,Relaxed Comparison,visual_narrator
Persona F-Measure,0.568,0.33,Relaxed Comparison,visual_narrator
Entity Precision,0.496,0.144,Relaxed Comparison,visual_narrator
Entity Recall,0.442,0.133,Relaxed Comparison,visual_narrator
Entity F-Measure,0.467,0.137,Relaxed Comparison,visual_narrator
Action Precision,0.977,0.028,Relaxed Comparison,visual_narrator
Action Recall,0.907,0.06,Relaxed Comparison,visual_narrator
Action F-Measure,0.94,0.038,Relaxed Comparison,visual_narrator
