Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
1.0,0.2648648648648649,0.5078125,1.0,0.6901408450704225,0.9027777777777778,1.0,0.38281250000000006,0.65
1.0,0.285,0.4306569343065693,1.0,0.9661016949152542,0.9833333333333333,1.0,0.4401544401544401,0.5989847715736041
0.98,0.2987012987012987,0.46788990825688076,0.98,0.7931034482758621,0.9107142857142857,0.98,0.4339622641509434,0.6181818181818183
0.9814814814814815,0.20297029702970298,0.34108527131782945,1.0,0.6949152542372882,0.8,0.9906542056074767,0.31417624521072796,0.4782608695652174
1.0,0.24375,0.44086021505376344,1.0,0.9069767441860465,0.9534883720930233,1.0,0.3842364532019704,0.6029411764705883
1.0,0.29591836734693877,0.48258706467661694,1.0,0.7565217391304347,0.97,1.0,0.4254278728606357,0.6445182724252493
0.9857142857142858,0.31016042780748665,0.45,0.9857142857142858,0.7532467532467533,0.972972972972973,0.9857142857142858,0.43939393939393945,0.6153846153846154
1.0,0.3283582089552239,0.5416666666666666,1.0,0.7857142857142857,0.9811320754716981,1.0,0.46315789473684216,0.697986577181208
1.0,0.2662337662337662,0.37398373983739835,1.0,0.5942028985507246,0.8679245283018868,1.0,0.36771300448430494,0.5227272727272727
1.0,0.28717948717948716,0.4258064516129032,1.0,0.7887323943661971,0.9705882352941176,1.0,0.42105263157894735,0.5919282511210762
1.0,0.2100456621004566,0.4305555555555556,1.0,0.647887323943662,0.9117647058823529,1.0,0.3172413793103448,0.5849056603773585
1.0,0.2743055555555556,0.43147208121827413,1.0,0.6991150442477876,0.7798165137614679,1.0,0.39401496259351626,0.5555555555555556
1.0,0.36936936936936937,0.5021645021645021,1.0,0.8978102189781022,0.8529411764705882,1.0,0.5234042553191489,0.6321525885558583
0.7323943661971831,0.25316455696202533,0.4235294117647059,0.7536231884057971,0.7894736842105263,0.972972972972973,0.7428571428571428,0.38338658146964855,0.5901639344262295
1.0,0.16334661354581673,0.42328042328042326,1.0,0.4823529411764706,1.0,1.0,0.24404761904761904,0.5947955390334573
1.0,0.45871559633027525,0.8611111111111112,1.0,0.7936507936507936,0.9538461538461539,1.0,0.5813953488372093,0.9051094890510949
0.9622641509433962,0.2430939226519337,0.4830508474576271,0.9622641509433962,0.8148148148148148,0.9344262295081968,0.9622641509433962,0.37446808510638296,0.6368715083798883
0.9603960396039604,0.2782874617737003,0.8016528925619835,1.0,0.7777777777777778,0.9797979797979798,0.9797979797979798,0.4099099099099099,0.8818181818181817
0.98989898989899,0.31086142322097376,0.5212765957446809,1.0,0.7757009345794392,0.98989898989899,0.9949238578680203,0.4438502673796791,0.6829268292682926
0.9495798319327731,0.19325842696629214,0.4244604316546763,0.9826086956521739,0.6142857142857143,0.9147286821705426,0.9658119658119659,0.294017094017094,0.57985257985258
1.0,0.30952380952380953,0.78125,1.0,0.7323943661971831,0.974025974025974,1.0,0.4351464435146443,0.8670520231213873
