Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.9315068493150684,0.24675324675324675,0.44715447154471544,1.0,0.5352112676056338,0.7638888888888888,0.9645390070921985,0.3377777777777778,0.564102564102564
0.873015873015873,0.27225130890052357,0.4166666666666667,1.0,0.8813559322033898,0.9166666666666666,0.9322033898305084,0.41600000000000004,0.5729166666666666
0.9215686274509803,0.30952380952380953,0.4107142857142857,0.94,0.6724137931034483,0.8214285714285714,0.9306930693069307,0.4239130434782609,0.5476190476190476
0.9814814814814815,0.23225806451612904,0.40336134453781514,1.0,0.6101694915254238,0.8727272727272727,0.9906542056074767,0.33644859813084116,0.5517241379310345
0.9761904761904762,0.25384615384615383,0.39603960396039606,1.0,0.7674418604651163,0.9302325581395349,0.9879518072289156,0.3815028901734104,0.5555555555555556
0.9504950495049505,0.2664233576642336,0.4166666666666667,1.0,0.6347826086956522,0.9,0.9746192893401014,0.3753213367609255,0.569620253164557
0.9583333333333334,0.29239766081871343,0.40764331210191085,0.9857142857142858,0.6493506493506493,0.8648648648648649,0.971830985915493,0.4032258064516129,0.5541125541125542
0.7936507936507936,0.31007751937984496,0.5542168674698795,1.0,0.7142857142857143,0.8679245283018868,0.8849557522123894,0.4324324324324324,0.6764705882352942
0.9285714285714286,0.2465753424657534,0.3559322033898305,1.0,0.5217391304347826,0.7924528301886793,0.962962962962963,0.33488372093023255,0.4912280701754386
0.9565217391304348,0.2781456953642384,0.3961038961038961,1.0,0.5915492957746479,0.8970588235294118,0.9777777777777777,0.3783783783783784,0.5495495495495495
1.0,0.18674698795180722,0.4,1.0,0.43661971830985913,0.7941176470588235,1.0,0.26160337552742613,0.5320197044334976
0.970873786407767,0.26153846153846155,0.40236686390532544,1.0,0.6017699115044248,0.6238532110091743,0.9852216748768473,0.3646112600536193,0.48920863309352514
0.9926470588235294,0.37681159420289856,0.35121951219512193,1.0,0.7591240875912408,0.5294117647058824,0.996309963099631,0.5036319612590799,0.4222873900293255
0.8082191780821918,0.2766990291262136,0.39080459770114945,0.855072463768116,0.75,0.918918918918919,0.8309859154929579,0.4042553191489361,0.5483870967741936
0.9411764705882353,0.15725806451612903,0.4052631578947368,1.0,0.4588235294117647,0.9625,0.9696969696969697,0.2342342342342342,0.5703703703703703
0.9807692307692307,0.41818181818181815,0.8450704225352113,1.0,0.7301587301587301,0.9230769230769231,0.9902912621359222,0.5317919075144508,0.8823529411764706
0.9454545454545454,0.23391812865497075,0.432,0.9811320754716981,0.7407407407407407,0.8852459016393442,0.9629629629629629,0.3555555555555555,0.5806451612903225
0.941747572815534,0.1828358208955224,0.7185185185185186,1.0,0.4188034188034188,0.9797979797979798,0.97,0.2545454545454546,0.8290598290598291
0.8828828828828829,0.2911392405063291,0.422680412371134,1.0,0.6448598130841121,0.8282828282828283,0.937799043062201,0.4011627906976744,0.5597269624573379
0.8968253968253969,0.21164021164021163,0.36462093862815886,0.9826086956521739,0.5714285714285714,0.7829457364341085,0.9377593360995851,0.3088803088803089,0.4975369458128079
0.9836065573770492,0.2781954887218045,0.6634615384615384,1.0,0.5211267605633803,0.8961038961038961,0.9917355371900827,0.3627450980392156,0.7624309392265194
