Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.996,0.02,Strict Comparison,crf
Persona Recall,1.0,0.0,Strict Comparison,crf
Persona F-Measure,0.998,0.01,Strict Comparison,crf
Entity Precision,0.723,0.127,Strict Comparison,crf
Entity Recall,0.648,0.159,Strict Comparison,crf
Entity F-Measure,0.676,0.135,Strict Comparison,crf
Action Precision,0.911,0.084,Strict Comparison,crf
Action Recall,0.897,0.091,Strict Comparison,crf
Action F-Measure,0.9,0.069,Strict Comparison,crf
