Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.87,0,Inclusion Comparison,ecmfa_vn
Persona Recall,0.873,0,Inclusion Comparison,ecmfa_vn
Persona F-Measure,0.872,0,Inclusion Comparison,ecmfa_vn
Entity Precision,0.242,0,Inclusion Comparison,ecmfa_vn
Entity Recall,0.525,0,Inclusion Comparison,ecmfa_vn
Entity F-Measure,0.332,0,Inclusion Comparison,ecmfa_vn
Action Precision,0.081,0,Inclusion Comparison,ecmfa_vn
Action Recall,0.124,0,Inclusion Comparison,ecmfa_vn
Action F-Measure,0.098,0,Inclusion Comparison,ecmfa_vn
