Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,0.573,0.256,Relaxed Comparison,visual_narrator
Persona Recall,0.573,0.256,Relaxed Comparison,visual_narrator
Persona F-Measure,0.573,0.256,Relaxed Comparison,visual_narrator
Entity Precision,0.594,0.179,Relaxed Comparison,visual_narrator
Entity Recall,0.165,0.07,Relaxed Comparison,visual_narrator
Entity F-Measure,0.257,0.102,Relaxed Comparison,visual_narrator
Action Precision,0.964,0.05,Relaxed Comparison,visual_narrator
Action Recall,0.422,0.026,Relaxed Comparison,visual_narrator
Action F-Measure,0.586,0.031,Relaxed Comparison,visual_narrator
