Measurement,Average,Standard Deviation,Comparison Mode,nlp
Persona Precision,1.0,0.0,Inclusion Comparison,crf
Persona Recall,1.0,0.0,Inclusion Comparison,crf
Persona F-Measure,1.0,0.0,Inclusion Comparison,crf
Entity Precision,0.85,0.036,Inclusion Comparison,crf
Entity Recall,0.875,0.049,Inclusion Comparison,crf
Entity F-Measure,0.862,0.042,Inclusion Comparison,crf
Action Precision,0.833,0.083,Inclusion Comparison,crf
Action Recall,0.829,0.069,Inclusion Comparison,crf
Action F-Measure,0.831,0.073,Inclusion Comparison,crf
